"nome","produto","preco","cliente","estado","sexo","data","total","quantidade","valorunitario","valortotal","desconto","status"
"Iberê Lacerda","Luva De Ciclismo - Gometws Sports","188.0","Gertrudes Hidalgo","PA","F","2021-06-24 00:00:00","159.8","1","159.8","159.8","14.38","Silver"
"Iberê Lacerda","Luva De Ciclismo - Gometws Sports","188.0","Gertrudes Hidalgo","PA","F","2021-01-02 00:00:00","150.4","1","150.4","150.4","1.5","Silver"
"Iberê Lacerda","Luva De Ciclismo - Gometws Sports","188.0","Gertrudes Infante","RS","F","2021-01-08 00:00:00","12036.6","2","188.0","376.0","0.0","Silver"
"Iberê Lacerda","Luva De Ciclismo - Gometws Sports","188.0","Irene Villanueva","AC","F","2021-12-08 00:00:00","7183.75","1","159.8","159.8","33.56","Silver"
"Iberê Lacerda","Bicicleta Trinc Câmbios Shimano Aro 29 Freio A Disco 24v","7658.0","Antónia Canhão","SC","F","2021-09-05 00:00:00","26852.87","2","6509.3","13018.6","1301.86","Silver"
"Iberê Lacerda","Bicicleta Trinc Câmbios Shimano Aro 29 Freio A Disco 24v","7658.0","Irene Villanueva","AC","F","2021-12-08 00:00:00","7183.75","1","6892.2","6892.2","1585.21","Silver"
"Iberê Lacerda","Bicicleta Trinc Câmbios Shimano Aro 29 Freio A Disco 24v","7658.0","Filipa Mattozo","MA","F","2021-09-08 00:00:00","13814.22","1","5858.37","5858.37","820.17","Silver"
"Iberê Lacerda","Bermuda Predactor 3Xu Pro","115.0","Antero Milheiro","AP","M","2021-12-04 00:00:00","7627.7","1","103.5","103.5","31.05","Silver"
"Iberê Lacerda","Bermuda Predactor 3Xu Pro","115.0","Davide Alcántara","MA","M","2021-04-05 00:00:00","213.5","1","92.0","92.0","2.76","Silver"
"Iberê Lacerda","Bermuda Predactor 3Xu Pro","115.0","Davide Alcántara","MA","M","2021-05-06 00:00:00","506.7","1","97.75","97.75","1.96","Silver"
"Iberê Lacerda","Bermuda Predactor 3Xu Pro","115.0","Ilduara Chávez","MT","F","2021-08-28 00:00:00","3955.25","1","92.0","92.0","13.8","Silver"
"Iberê Lacerda","Bermuda Predactor 3Xu Pro","115.0","Antão Corte-Real","ES","M","2021-07-02 00:00:00","3448.03","1","78.2","78.2","6.26","Silver"
"Iberê Lacerda","Bermuda Predactor 3Xu Pro","115.0","Belmira Colaço","RJ","F","2021-05-01 00:00:00","17527.65","1","92.0","92.0","0.92","Silver"
"Iberê Lacerda","Bermuda Predactor 3Xu Pro","115.0","Dinarte Marino","MS","F","2021-07-26 00:00:00","491.58","1","78.2","78.2","9.38","Silver"
"Iberê Lacerda","Bermuda Predactor 3Xu Pro","115.0","Cândida Silvestre","MG","F","2021-03-28 00:00:00","8368.88","1","87.98","87.98","1.76","Silver"
"Iberê Lacerda","Bermuda Predactor 3Xu Pro","115.0","Gertrudes Hidalgo","PA","F","2021-07-06 00:00:00","9413.5","1","97.75","97.75","8.8","Silver"
"Iberê Lacerda","Bermuda Predactor 3Xu Pro","115.0","Gertrudes Infante","RS","F","2021-01-08 00:00:00","12036.6","1","115.0","115.0","1.15","Silver"
"Iberê Lacerda","Bermuda Predactor 3Xu Pro","115.0","Cosme Ipanema","PI","M","2021-07-22 00:00:00","92.0","1","92.0","92.0","9.2","Silver"
"Iberê Lacerda","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Humberto Almeida","AC","M","2022-02-04 00:00:00","18402.0","2","9201.0","18402.0","6256.68","Silver"
"Iberê Lacerda","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Honorina Camarinho","PR","F","2021-12-12 00:00:00","32495.4","2","8280.9","16561.8","4140.45","Silver"
"Iberê Lacerda","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Filipa Mattozo","MA","F","2021-09-08 00:00:00","13814.22","1","7820.85","7820.85","1094.92","Silver"
"Iberê Lacerda","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Brígida Gusmão","DF","F","2021-06-22 00:00:00","21471.75","2","9201.0","18402.0","1840.2","Silver"
"Iberê Lacerda","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Belmira Colaço","RJ","F","2021-05-01 00:00:00","17527.65","1","8280.9","8280.9","414.05","Silver"
"Iberê Lacerda","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Antónia Canhão","SC","F","2021-09-05 00:00:00","26852.87","1","7038.77","7038.77","844.65","Silver"
"Iberê Lacerda","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Dinarte Marino","MS","F","2021-05-28 00:00:00","7360.8","1","7360.8","7360.8","441.65","Silver"
"Iberê Lacerda","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Cândida Silvestre","MG","F","2021-03-28 00:00:00","8368.88","1","8280.9","8280.9","331.24","Silver"
"Iberê Lacerda","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Gertrudes Hidalgo","PA","F","2021-07-06 00:00:00","9413.5","1","9201.0","9201.0","736.08","Silver"
"Iberê Lacerda","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Gertrudes Infante","RS","F","2021-01-08 00:00:00","12036.6","1","7820.85","7820.85","78.21","Silver"
"Iberê Lacerda","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Ibijara Botelho","RR","F","2021-12-28 00:00:00","12161.9","1","2669.4","2669.4","640.66","Platinum"
"Simão Rivero","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Gisela Candeias","SC","F","2021-03-25 00:00:00","8280.9","1","8280.9","8280.9","248.43","Silver"
"Simão Rivero","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Andreia Carvalhal","SP","F","2021-09-18 00:00:00","15346.92","1","7038.77","7038.77","985.43","Silver"
"Simão Rivero","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Flávia Camacho","BA","F","2021-11-15 00:00:00","5790.81","1","5631.01","5631.01","957.27","Silver"
"Simão Rivero","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Dinarte Marino","MS","F","2021-07-04 00:00:00","20345.23","2","7038.77","14077.54","1407.75","Silver"
"Simão Rivero","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Gertrudes Infante","RS","F","2021-04-03 00:00:00","7038.77","1","7038.77","7038.77","351.94","Silver"
"Simão Rivero","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Cecília Carlos","AP","F","2021-01-06 00:00:00","18402.0","2","9201.0","18402.0","184.02","Silver"
"Simão Rivero","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Ifigénia Pires","PA","F","2021-10-07 00:00:00","3255.08","1","3255.08","3255.08","488.26","Silver"
"Simão Rivero","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Ilduara Chávez","MT","F","2021-01-27 00:00:00","3540.83","1","3255.08","3255.08","32.55","Silver"
"Simão Rivero","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Ilduara Chávez","MT","F","2021-08-15 00:00:00","16062.0","1","4255.0","4255.0","425.5","Silver"
"Simão Rivero","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Custódio Rolim","ES","M","2021-12-10 00:00:00","9872.38","1","3255.08","3255.08","813.77","Silver"
"Simão Rivero","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Brígida Gusmão","DF","F","2021-05-03 00:00:00","20082.85","1","3829.5","3829.5","191.48","Silver"
"Simão Rivero","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Dinarte Marino","MS","F","2021-07-04 00:00:00","20345.23","1","3829.5","3829.5","306.36","Silver"
"Simão Rivero","Luva De Ciclismo - Gometws Sports","188.0","Ginéculo Luz","RJ","M","2021-11-18 00:00:00","8060.43","1","169.2","169.2","20.3","Silver"
"Simão Rivero","Luva De Ciclismo - Gometws Sports","188.0","Elsa Barreto","MA","F","2021-07-24 00:00:00","10021.88","1","188.0","188.0","22.56","Silver"
"Simão Rivero","Luva De Ciclismo - Gometws Sports","188.0","Flávia Camacho","BA","F","2021-11-15 00:00:00","5790.81","1","159.8","159.8","30.36","Silver"
"Simão Rivero","Luva De Ciclismo - Gometws Sports","188.0","Ifigénia Lustosa","PE","F","2021-12-09 00:00:00","247.32","1","143.82","143.82","40.27","Silver"
"Simão Rivero","Luva De Ciclismo - Gometws Sports","188.0","Irani Jaguariúna","AM","F","2021-09-23 00:00:00","6206.8","1","159.8","159.8","28.76","Silver"
"Simão Rivero","Luva De Ciclismo - Gometws Sports","188.0","Gisela Bahia","SP","F","2021-05-30 00:00:00","6697.3","1","188.0","188.0","13.16","Silver"
"Simão Rivero","Luva De Ciclismo - Gometws Sports","188.0","Brígida Gusmão","DF","F","2021-05-03 00:00:00","20082.85","1","188.0","188.0","7.52","Silver"
"Simão Rivero","Luva De Ciclismo - Gometws Sports","188.0","Ilduara Chávez","MT","F","2021-01-27 00:00:00","3540.83","1","188.0","188.0","1.88","Silver"
"Simão Rivero","Luva De Ciclismo - Gometws Sports","188.0","Evaristo Bahía","AC","M","2021-10-26 00:00:00","4836.7","1","188.0","188.0","41.36","Silver"
"Simão Rivero","Luva De Ciclismo - Gometws Sports","188.0","Artur Macedo","SE","M","2021-12-31 00:00:00","10634.02","1","143.82","143.82","27.33","Silver"
"Simão Rivero","Luva De Ciclismo - Gometws Sports","188.0","Dinarte Marino","MS","F","2021-07-04 00:00:00","20345.23","1","169.2","169.2","15.23","Silver"
"Simão Rivero","Luva De Ciclismo - Gometws Sports","188.0","Gertrudes Hidalgo","PA","F","2021-03-23 00:00:00","15377.27","1","127.84","127.84","3.84","Silver"
"Simão Rivero","Luva De Ciclismo - Gometws Sports","188.0","Cosme Ipanema","PI","M","2021-06-11 00:00:00","13570.57","1","188.0","188.0","9.4","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Humberto Almeida","AC","M","2021-12-18 00:00:00","2669.4","1","2669.4","2669.4","747.43","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Irani Jaguariúna","AM","F","2021-09-23 00:00:00","6206.8","2","2966.0","5932.0","1186.4","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Gisela Bahia","SP","F","2021-04-21 00:00:00","3048.8","1","2966.0","2966.0","177.96","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Francisco Medina","PA","M","2021-11-23 00:00:00","2757.38","1","2669.4","2669.4","640.66","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Cidália Miera","SE","F","2021-08-11 00:00:00","19416.16","1","2966.0","2966.0","296.6","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Cidália Miera","SE","F","2021-02-28 00:00:00","11364.3","1","2372.8","2372.8","23.73","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Evaristo Bahía","AC","M","2021-10-26 00:00:00","4836.7","1","2521.1","2521.1","352.95","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Artur Macedo","SE","M","2021-12-31 00:00:00","10634.02","1","2966.0","2966.0","533.88","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Joaquim Mieiro","TO","M","2021-01-31 00:00:00","4711.47","1","2016.88","2016.88","0.0","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Antão Corte-Real","ES","M","2021-07-28 00:00:00","2652.85","1","2521.1","2521.1","302.53","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Antônio Sobral","AC","M","2021-11-05 00:00:00","2656.1","1","2521.1","2521.1","630.28","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Diogo Simón","BA","M","2021-06-16 00:00:00","2521.1","1","2521.1","2521.1","75.63","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Cosme Zambujal","BA","M","2021-06-25 00:00:00","4780.45","1","2521.1","2521.1","176.48","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Dinarte Marino","MS","F","2021-07-04 00:00:00","20345.23","1","2268.99","2268.99","226.9","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Cândida Silvestre","MG","F","2021-04-26 00:00:00","2847.78","1","2669.4","2669.4","26.69","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Elsa Barreto","MA","F","2021-07-24 00:00:00","10021.88","1","2260.58","2260.58","271.27","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Cosme Zambujal","BA","M","2021-06-25 00:00:00","4780.45","1","2127.6","2127.6","148.93","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Armindo Castilhos","RR","M","2021-11-14 00:00:00","2503.56","1","2260.58","2260.58","316.48","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Anna Beça","AP","F","2021-07-23 00:00:00","5552.58","2","2659.5","5319.0","585.09","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Cidália Miera","SE","F","2021-08-11 00:00:00","19416.16","1","2955.0","2955.0","325.05","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Joaquim Mieiro","TO","M","2021-01-31 00:00:00","4711.47","1","2511.75","2511.75","25.12","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Ilduara Chávez","MT","F","2021-08-15 00:00:00","16062.0","1","2955.0","2955.0","295.5","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Evaristo Bahía","AC","M","2021-10-26 00:00:00","4836.7","1","2127.6","2127.6","297.86","Silver"
"Simão Rivero","Bicicleta Gometws Endorphine 6.1 Shimano Alumínio- Aro 26 - 21 Marchas","2955.0","Faustino Maranhão","PI","M","2022-01-27 00:00:00","8901.6","1","2009.4","2009.4","803.76","Silver"
"Iberê Lacerda","Capacete Gometws Endorphine 2.0","155.0","Ibijara Botelho","RR","F","2021-12-23 00:00:00","422.78","1","118.58","118.58","23.72","Platinum"
"Iberê Lacerda","Camiseta Predactor 3Xu Multiplied","135.0","Ibijara Botelho","RR","F","2021-12-23 00:00:00","422.78","1","135.0","135.0","36.45","Platinum"
"Capitolino Bahía","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Ilduara Chávez","MT","F","2021-07-17 00:00:00","9446.44","1","3829.5","3829.5","268.07","Silver"
"Iberê Lacerda","Luva De Ciclismo - Gometws Sports","188.0","Ibijara Botelho","RR","F","2021-12-23 00:00:00","422.78","1","169.2","169.2","45.68","Platinum"
"Iberê Lacerda","Luva De Ciclismo - Gometws Sports","188.0","Ibijara Botelho","RR","F","2021-12-28 00:00:00","12161.9","1","188.0","188.0","48.88","Platinum"
"Iberê Lacerda","Bermuda Predactor 3Xu Pro","115.0","Ibijara Botelho","RR","F","2021-12-28 00:00:00","12161.9","1","103.5","103.5","21.74","Platinum"
"Iberê Lacerda","Bicicleta Altools Stroll Aro 26 Freio À Disco 21 Marchas","9201.0","Ibijara Botelho","RR","F","2021-12-28 00:00:00","12161.9","1","9201.0","9201.0","2300.25","Platinum"
"Capitolino Bahía","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Francisco Medina","PA","M","2021-09-20 00:00:00","16230.02","1","4255.0","4255.0","680.8","Silver"
"Capitolino Bahía","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Derli Lozada","RJ","F","2021-10-21 00:00:00","12682.5","2","3829.5","7659.0","1761.57","Silver"
"Capitolino Bahía","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Diogo Simón","BA","M","2021-07-20 00:00:00","8510.0","2","4255.0","8510.0","765.9","Silver"
"Capitolino Bahía","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Gisela Candeias","SC","F","2021-05-25 00:00:00","10199.5","2","3616.75","7233.5","361.68","Silver"
"Capitolino Bahía","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Antónia Canhão","SC","F","2021-08-21 00:00:00","12535.9","1","4255.0","4255.0","595.7","Silver"
"Capitolino Bahía","Bicicleta Gts Advanced 1.0 Aro 29 Freio Disco Câmbio Traseiro Shimano 24 Marchas","4255.0","Cid Pardo","AL","M","2021-12-07 00:00:00","13038.1","1","4255.0","4255.0","936.1","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Hermígio Cezar","SP","M","2021-09-29 00:00:00","263.08","1","159.8","159.8","20.77","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Gisela Candeias","SC","F","2021-07-01 00:00:00","3289.0","1","188.0","188.0","15.04","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Gisela Candeias","SC","F","2021-05-24 00:00:00","115.06","1","115.06","115.06","4.6","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Cid Pardo","AL","M","2021-12-07 00:00:00","13038.1","1","169.2","169.2","40.61","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Hermígio Villaverde","MA","M","2021-04-22 00:00:00","12123.48","1","188.0","188.0","7.52","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Gisela Bahia","SP","F","2021-07-05 00:00:00","169.2","1","169.2","169.2","13.54","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Cidália Miera","SE","F","2021-01-17 00:00:00","15829.7","1","188.0","188.0","0.0","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Joaquim Mieiro","TO","M","2021-02-10 00:00:00","2989.15","1","188.0","188.0","0.0","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Joaquim Mieiro","TO","M","2021-04-10 00:00:00","2642.82","1","143.82","143.82","4.31","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Brígida Gusmão","DF","F","2021-01-25 00:00:00","11290.19","1","169.2","169.2","0.0","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Cláudio Lopes","BA","M","2021-11-06 00:00:00","13522.61","1","188.0","188.0","30.08","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Gertrudes Hidalgo","PA","F","2021-08-25 00:00:00","2588.08","1","188.0","188.0","22.56","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Gertrudes Hidalgo","PA","F","2021-03-27 00:00:00","389.55","1","159.8","159.8","1.6","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Gertrudes Infante","RS","F","2021-06-10 00:00:00","10178.74","1","188.0","188.0","7.52","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Florinda Assunção","PI","F","2021-06-12 00:00:00","3207.57","1","143.82","143.82","7.19","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Cosme Ipanema","PI","M","2021-04-13 00:00:00","2428.79","1","159.8","159.8","1.6","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Cecília Carlos","AP","F","2021-01-26 00:00:00","8979.84","1","127.84","127.84","0.0","Silver"
"Capitolino Bahía","Luva De Ciclismo - Gometws Sports","188.0","Cecília Carlos","AP","F","2021-01-22 00:00:00","7652.04","1","127.84","127.84","0.0","Silver"
"Capitolino Bahía","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Hermígio Villaverde","MA","M","2021-04-22 00:00:00","12123.48","2","2521.1","5042.2","302.53","Silver"
"Capitolino Bahía","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Cidália Miera","SE","F","2021-08-30 00:00:00","2268.99","1","2268.99","2268.99","294.97","Silver"
"Capitolino Bahía","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Joaquim Mieiro","TO","M","2021-02-10 00:00:00","2989.15","1","2669.4","2669.4","26.69","Silver"
"Capitolino Bahía","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Brígida Gusmão","DF","F","2021-01-25 00:00:00","11290.19","1","2268.99","2268.99","22.69","Silver"
"Capitolino Bahía","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Gisela Candeias","SC","F","2021-05-25 00:00:00","10199.5","1","2966.0","2966.0","207.62","Silver"
"Capitolino Bahía","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Gisela Candeias","SC","F","2021-07-01 00:00:00","3289.0","1","2966.0","2966.0","207.62","Silver"
"Capitolino Bahía","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Amadeu Martinho","RN","M","2021-11-08 00:00:00","2656.1","1","2521.1","2521.1","504.22","Silver"
"Capitolino Bahía","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","David Brás","RJ","M","2022-01-31 00:00:00","10415.38","1","2669.4","2669.4","694.04","Silver"
"Capitolino Bahía","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Alexandra Tabares","MG","F","2021-05-16 00:00:00","10384.85","1","2521.1","2521.1","75.63","Silver"
"Capitolino Bahía","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Dinarte Marino","MS","F","2021-02-25 00:00:00","11112.58","1","2966.0","2966.0","0.0","Silver"
"Capitolino Bahía","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Gertrudes Infante","RS","F","2021-06-10 00:00:00","10178.74","1","2268.99","2268.99","113.45","Silver"
"Capitolino Bahía","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Florinda Assunção","PI","F","2021-06-12 00:00:00","3207.57","1","2966.0","2966.0","207.62","Silver"
"Capitolino Bahía","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Cosme Ipanema","PI","M","2021-02-05 00:00:00","18838.35","1","2966.0","2966.0","29.66","Silver"
"Capitolino Bahía","Bicicleta Gometws Endorphine 7.3 - Shimano Alumínio Aro 29 - 24 Marchas","2966.0","Cosme Ipanema","PI","M","2021-04-13 00:00:00","2428.79","1","2268.99","2268.99","45.38","Silver"
"Capitolino Bahía","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Greice Lameirinhas","PI","F","2021-01-10 00:00:00","8852.0","1","8852.0","8852.0","0.0","Silver"
"Capitolino Bahía","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Elsa Barreto","MA","F","2021-07-16 00:00:00","22751.4","1","8852.0","8852.0","796.68","Silver"
"Capitolino Bahía","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Guadalupe Rodrigues","SC","F","2021-11-16 00:00:00","29180.4","1","8852.0","8852.0","1858.92","Silver"
"Capitolino Bahía","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Hermígio Villaverde","MA","M","2021-04-22 00:00:00","12123.48","1","6771.78","6771.78","270.87","Silver"
"Capitolino Bahía","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Gisela Bahia","SP","F","2021-02-24 00:00:00","13940.17","1","7966.8","7966.8","0.0","Silver"
"Capitolino Bahía","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Brígida Gusmão","DF","F","2021-01-25 00:00:00","11290.19","1","8852.0","8852.0","88.52","Silver"
"Capitolino Bahía","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Dinarte Marino","MS","F","2021-02-25 00:00:00","11112.58","1","7966.8","7966.8","79.67","Silver"
"Capitolino Bahía","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Cândido Sousa do Prado","PR","M","2021-12-24 00:00:00","20613.18","1","7524.2","7524.2","1504.84","Silver"
"Capitolino Bahía","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Gertrudes Hidalgo","PA","F","2021-02-13 00:00:00","7524.2","1","7524.2","7524.2","0.0","Silver"
"Capitolino Bahía","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Gertrudes Infante","RS","F","2021-06-10 00:00:00","10178.74","1","7524.2","7524.2","376.21","Silver"
"Capitolino Bahía","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Cecília Carlos","AP","F","2021-01-26 00:00:00","8979.84","1","8852.0","8852.0","0.0","Silver"
"Capitolino Bahía","Bicicleta Aro 29 Mountain Bike Endorphine 6.3 - 24 Marchas - Shimano - Alumínio","8852.0","Cecília Carlos","AP","F","2021-01-22 00:00:00","7652.04","1","7524.2","7524.2","0.0","Silver"
